externalId,quantity,unitPrice
EXT-DUP-874,48,254.14
EXT-DUP-875,3,357.38
EXT-DUP-876,9,345.11
EXT-DUP-877,94,656.79
EXT-DUP-878,14,770.96
EXT-DUP-879,95,756.17
EXT-DUP-880,18,45.25
EXT-DUP-881,70,338.87
EXT-DUP-882,83,175.74
EXT-DUP-883,100,684.31
EXT-DUP-884,90,478.57
EXT-DUP-885,24,810.87
EXT-DUP-886,9,715.61
EXT-DUP-887,59,37.91
EXT-DUP-888,26,44.72
EXT-DUP-889,26,885.02
EXT-DUP-890,41,932.5
EXT-DUP-891,66,398.43
EXT-DUP-892,70,473.45
EXT-DUP-893,5,752.78
EXT-DUP-894,25,286.54
EXT-DUP-895,100,48.71
EXT-DUP-896,84,332.26
EXT-DUP-897,16,798.74
EXT-DUP-898,56,888.71
EXT-DUP-899,96,439.86
EXT-DUP-900,50,339.36
EXT-DUP-901,24,496.21
EXT-DUP-902,64,367.61
EXT-DUP-903,67,267.19
EXT-DUP-904,11,726.63
EXT-DUP-905,11,430.75
EXT-DUP-906,24,545.38
EXT-DUP-907,42,103.39
EXT-DUP-908,42,660.6
EXT-DUP-909,40,446.02
EXT-DUP-910,92,426.26
EXT-DUP-911,89,444.02
EXT-DUP-912,58,43.27
EXT-DUP-913,46,614.62
EXT-DUP-914,56,275.01
EXT-DUP-915,8,75.89
EXT-DUP-916,82,406.4
EXT-DUP-917,66,800.49
EXT-DUP-918,87,160.67
EXT-DUP-919,4,143.49
EXT-DUP-920,78,677.73
EXT-DUP-921,57,35.73
EXT-DUP-922,9,236.52
EXT-DUP-923,83,366.6
EXT-DUP-924,50,948.57
EXT-DUP-925,5,604.88
EXT-DUP-926,87,450.02
EXT-DUP-927,48,372.27
EXT-DUP-928,98,77.73
EXT-DUP-929,18,529.4
EXT-DUP-930,51,314.76
EXT-DUP-931,36,250.11
EXT-DUP-932,15,26.86
EXT-DUP-933,24,499.05
EXT-DUP-934,50,912.72
EXT-DUP-935,16,262.25
EXT-DUP-936,34,703.63
EXT-DUP-937,28,995.37
EXT-DUP-938,37,693.59
EXT-DUP-939,63,200.78
EXT-DUP-940,18,852.12
EXT-DUP-941,58,173.31
EXT-DUP-942,92,445.22
EXT-DUP-943,12,809.89
EXT-DUP-944,41,667.5
EXT-DUP-945,91,65.81
EXT-DUP-946,70,290.78
EXT-DUP-947,39,850.66
EXT-DUP-948,92,709.14
EXT-DUP-949,90,637.42
EXT-DUP-950,47,508.74
EXT-DUP-951,16,984.16
EXT-DUP-952,18,237.26
EXT-DUP-953,64,27.23
EXT-DUP-954,71,572.13
EXT-DUP-955,60,803.05
EXT-DUP-956,71,130.51
EXT-DUP-957,12,66.62
EXT-DUP-958,51,998.6
EXT-DUP-959,93,478.71
EXT-DUP-960,53,768.63
EXT-DUP-961,74,74.6
EXT-DUP-962,41,642.05
EXT-DUP-963,58,465.9
EXT-DUP-964,67,344.83
EXT-DUP-965,100,551.2
EXT-DUP-966,76,182.6
EXT-DUP-967,17,432.75
EXT-DUP-968,8,830.73
EXT-DUP-969,67,153.71
EXT-DUP-970,22,162.64
EXT-DUP-971,91,226.02
EXT-DUP-972,67,894.14
EXT-DUP-973,11,251.1
EXT-DUP-974,82,955.44
EXT-DUP-975,36,125.92
EXT-DUP-976,39,614.2
EXT-DUP-977,12,502.57
EXT-DUP-978,22,591.62
EXT-DUP-979,75,154.89
EXT-DUP-980,85,624.23
EXT-DUP-981,78,337.94
EXT-DUP-982,73,42.11
EXT-DUP-983,4,82.06
EXT-DUP-984,83,770.48
EXT-DUP-985,34,650.83
EXT-DUP-986,99,571.99
EXT-DUP-987,80,638.71
EXT-DUP-988,64,888.22
EXT-DUP-989,70,290.09
EXT-DUP-990,39,482.98
EXT-DUP-991,88,406.28
EXT-DUP-992,59,73.83
EXT-DUP-993,8,158.76
EXT-DUP-994,54,484.28
EXT-DUP-995,27,340.51
EXT-DUP-996,19,312.96
EXT-DUP-997,92,319.68
EXT-DUP-998,45,974.42
EXT-DUP-999,17,760.14
EXT-DUP-1000,66,561.53
EXT-DUP-1001,41,242.25
EXT-DUP-1002,16,267.94
EXT-DUP-1003,32,141.6
EXT-DUP-1004,7,290.63
EXT-DUP-1005,50,863.44
EXT-DUP-1006,54,248.77
EXT-DUP-1007,21,812.85
EXT-DUP-1008,74,720.69
EXT-DUP-1009,25,762.6
EXT-DUP-1010,64,994.98
EXT-DUP-1011,60,498.76
EXT-DUP-1012,40,497.38
EXT-DUP-1013,12,944.34
EXT-DUP-1014,65,457.32
EXT-DUP-1015,31,215.71
EXT-DUP-1016,46,49.56
EXT-DUP-1017,37,494.9
EXT-DUP-1018,84,672.18
EXT-DUP-1019,37,536.62
EXT-DUP-1020,14,431.07
EXT-DUP-1021,34,727.05
EXT-DUP-1022,98,403.45
EXT-DUP-1023,6,400.78
EXT-DUP-1024,73,561.69
EXT-DUP-1025,47,553.12
EXT-DUP-1026,10,386.58
EXT-DUP-1027,58,763.88
EXT-DUP-1028,36,824.66
EXT-DUP-1029,80,680.04
EXT-DUP-1030,16,129.41
EXT-DUP-1031,13,394.12
EXT-DUP-1032,44,557.72
EXT-DUP-1033,47,754.46
EXT-DUP-1034,26,602.26
EXT-DUP-1035,52,500.08
EXT-DUP-1036,6,39.84
EXT-DUP-1037,92,333.37
EXT-DUP-1038,61,519.29
EXT-DUP-1039,20,606.05
EXT-DUP-1040,66,140.5
EXT-DUP-1041,79,318.89
EXT-DUP-1042,51,989.63
EXT-DUP-1043,95,841.92
EXT-DUP-1044,76,336.7
EXT-DUP-1045,66,532.28
EXT-DUP-1046,91,562.8
EXT-DUP-1047,61,815.12
EXT-DUP-1048,48,331.58
EXT-DUP-1049,15,978.94
EXT-DUP-1050,75,308.06
EXT-DUP-1051,93,871.35
EXT-DUP-1052,81,27.59
EXT-DUP-1053,61,266.0
EXT-DUP-1054,84,782.34
EXT-DUP-1055,100,578.32
EXT-DUP-1056,30,720.96
EXT-DUP-1057,75,480.49
EXT-DUP-1058,68,628.77
EXT-DUP-1059,80,774.06
EXT-DUP-1060,49,148.48
EXT-DUP-1061,88,242.71
EXT-DUP-1062,74,947.31
EXT-DUP-1063,15,191.4
EXT-DUP-1064,57,314.07
EXT-DUP-1065,20,413.13
EXT-DUP-1066,27,410.56
EXT-DUP-1067,100,611.26
EXT-DUP-1068,61,872.07
EXT-DUP-1069,95,726.95
EXT-DUP-1070,91,138.81
EXT-DUP-1071,27,560.76
EXT-DUP-1072,85,478.41
EXT-DUP-1073,49,314.13
EXT-DUP-1074,23,459.74
EXT-DUP-1075,69,342.64
EXT-DUP-1076,46,675.52
EXT-DUP-1077,93,680.38
EXT-DUP-1078,89,264.83
EXT-DUP-1079,62,192.88
EXT-DUP-1080,32,279.45
EXT-DUP-1081,39,225.42
EXT-DUP-1082,39,770.63
EXT-DUP-1083,91,207.86
EXT-DUP-1084,91,489.03
EXT-DUP-1085,62,349.11
EXT-DUP-1086,93,273.91
EXT-DUP-1087,16,573.33
EXT-DUP-1088,70,379.93
EXT-DUP-1089,51,817.74
EXT-DUP-1090,99,804.01
EXT-DUP-1091,38,42.98
EXT-DUP-1092,92,79.87
EXT-DUP-1093,57,655.66
EXT-DUP-1094,96,479.12
EXT-DUP-1095,26,827.3
EXT-DUP-1096,35,932.16
EXT-DUP-1097,90,272.08
EXT-DUP-1098,14,615.45
EXT-DUP-1099,76,239.8
EXT-DUP-1100,7,669.49
EXT-DUP-1101,68,226.22
EXT-DUP-1102,30,53.39
EXT-DUP-1103,53,330.63
EXT-DUP-1104,61,101.34
EXT-DUP-1105,99,138.19
EXT-DUP-1106,71,976.95
EXT-DUP-1107,21,407.09
EXT-DUP-1108,61,477.49
EXT-DUP-1109,26,755.4
EXT-DUP-1110,37,321.53
EXT-DUP-1111,83,60.04
EXT-DUP-1112,99,90.28
EXT-DUP-1113,74,232.76
EXT-DUP-1114,95,722.67
EXT-DUP-1115,5,912.4
EXT-DUP-1116,23,418.05
EXT-DUP-1117,23,933.05
EXT-DUP-1118,5,996.18
EXT-DUP-1119,51,787.38
EXT-DUP-1120,24,935.74
EXT-DUP-1121,38,875.99
EXT-DUP-1122,2,298.8
EXT-DUP-1123,78,108.09
EXT-DUP-1124,43,284.99
EXT-DUP-1125,83,543.21
EXT-DUP-1126,64,888.48
EXT-DUP-1127,18,850.36
EXT-DUP-1128,60,273.29
EXT-DUP-1129,15,331.02
EXT-DUP-1130,94,459.0
EXT-DUP-1131,33,718.16
EXT-DUP-1132,2,736.14
EXT-DUP-1133,38,567.65
EXT-DUP-1134,97,193.77
EXT-DUP-1135,79,855.43
EXT-DUP-1136,52,826.34
EXT-DUP-1137,66,328.27
EXT-DUP-1138,52,668.92
EXT-DUP-1139,24,980.72
EXT-DUP-1140,62,323.95
EXT-DUP-1141,32,7.82
EXT-DUP-1142,50,236.05
EXT-DUP-1143,97,267.46
EXT-DUP-1144,43,302.34
EXT-DUP-1145,93,572.73
EXT-DUP-1146,34,653.38
EXT-DUP-1147,89,236.83
EXT-DUP-1148,86,118.99
EXT-DUP-1149,40,160.4
EXT-DUP-1150,88,502.52
EXT-DUP-1151,91,769.3
EXT-DUP-1152,89,118.18
EXT-DUP-1153,38,367.81
EXT-DUP-1154,29,219.69
EXT-DUP-1155,18,478.23
EXT-DUP-1156,59,747.24
EXT-DUP-1157,78,373.88
EXT-DUP-1158,90,549.14
EXT-DUP-1159,61,756.84
EXT-DUP-1160,86,824.95
EXT-DUP-1161,98,247.97
EXT-DUP-1162,97,595.62
EXT-DUP-1163,11,525.46
EXT-DUP-1164,68,703.36
EXT-DUP-1165,10,916.41
EXT-DUP-1166,15,62.63
EXT-DUP-1167,71,902.08
EXT-DUP-1168,26,572.56
EXT-DUP-1169,20,165.21
EXT-DUP-1170,67,441.96
EXT-DUP-1171,88,205.99
EXT-DUP-1172,75,488.85
EXT-DUP-1173,66,445.59
EXT-DUP-1174,8,453.53
EXT-DUP-1175,66,415.59
EXT-DUP-1176,73,58.62
EXT-DUP-1177,60,672.42
EXT-DUP-1178,40,722.83
EXT-DUP-1179,51,254.95
EXT-DUP-1180,1,745.31
EXT-DUP-1181,75,73.88
EXT-DUP-1182,55,344.84
EXT-DUP-1183,9,541.08
EXT-DUP-1184,8,933.71
EXT-DUP-1185,9,985.16
EXT-DUP-1186,61,32.67
EXT-DUP-1187,53,180.62
EXT-DUP-1188,18,765.3
EXT-DUP-1189,94,645.59
EXT-DUP-1190,54,374.71
EXT-DUP-1191,49,448.64
EXT-DUP-1192,49,375.89
EXT-DUP-1193,88,963.22
EXT-DUP-1194,70,133.72
EXT-DUP-1195,45,119.4
EXT-DUP-1196,69,393.27
EXT-DUP-1197,17,727.4
EXT-DUP-1198,29,834.15
EXT-DUP-1199,97,23.69
EXT-DUP-1200,39,463.08
EXT-DUP-1201,93,544.36
EXT-DUP-1202,69,379.52
EXT-DUP-1203,30,248.02
EXT-DUP-1204,45,155.81
EXT-DUP-1205,25,936.54
EXT-DUP-1206,93,764.96
EXT-DUP-1207,5,808.86
EXT-DUP-1208,54,614.69
EXT-DUP-1209,3,241.18
EXT-DUP-1210,9,101.69
EXT-DUP-1211,5,446.55
EXT-DUP-1212,87,702.88
EXT-DUP-1213,7,245.24
EXT-DUP-1214,6,402.46
EXT-DUP-1215,30,539.68
EXT-DUP-1216,97,863.0
EXT-DUP-1217,8,140.86
EXT-DUP-1218,38,234.69
EXT-DUP-1219,94,575.96
EXT-DUP-1220,74,597.72
EXT-DUP-1221,87,817.75
EXT-DUP-1222,31,302.16
EXT-DUP-1223,19,984.72
EXT-DUP-1224,67,221.6
EXT-DUP-1225,39,275.6
EXT-DUP-1226,72,947.62
EXT-DUP-1227,95,910.75
EXT-DUP-1228,81,678.39
EXT-DUP-1229,72,495.63
EXT-DUP-1230,45,940.7
EXT-DUP-1231,86,381.39
EXT-DUP-1232,68,319.1
EXT-DUP-1233,54,408.44
EXT-DUP-1234,39,376.71
EXT-DUP-1235,97,537.85
EXT-DUP-1236,31,848.64
EXT-DUP-1237,39,856.83
EXT-DUP-1238,19,805.16
EXT-DUP-1239,8,562.26
EXT-DUP-1240,54,557.17
EXT-DUP-1241,18,388.64
EXT-DUP-1242,33,203.93
EXT-DUP-1243,83,79.91
EXT-DUP-1244,58,846.44
EXT-DUP-1245,12,535.56
EXT-DUP-1246,25,52.43
EXT-DUP-1247,49,673.32
EXT-DUP-1248,78,40.47
EXT-DUP-1249,10,188.79
EXT-DUP-1250,98,587.41
EXT-DUP-1251,86,558.73
EXT-DUP-1252,62,209.47
EXT-DUP-1253,43,303.58
EXT-DUP-1254,2,212.38
EXT-DUP-1255,25,961.15
EXT-DUP-1256,16,746.39
EXT-DUP-1257,97,478.96
EXT-DUP-1258,32,695.24
EXT-DUP-1259,91,205.1
EXT-DUP-1260,31,551.98
EXT-DUP-1261,100,283.49
EXT-DUP-1262,60,533.58
EXT-DUP-1263,46,308.81
EXT-DUP-1264,47,512.79
EXT-DUP-1265,64,466.07
EXT-DUP-1266,93,469.55
EXT-DUP-1267,41,913.5
EXT-DUP-1268,48,313.3
EXT-DUP-1269,6,562.4
EXT-DUP-1270,29,740.77
EXT-DUP-1271,3,261.25
EXT-DUP-1272,75,578.98
EXT-DUP-1273,54,295.6
EXT-DUP-1274,26,330.21
EXT-DUP-1275,49,569.65
EXT-DUP-1276,32,499.3
EXT-DUP-1277,84,942.58
EXT-DUP-1278,44,257.81
EXT-DUP-1279,63,965.58
EXT-DUP-1280,83,739.11
EXT-DUP-1281,59,168.9
EXT-DUP-1282,46,169.93
EXT-DUP-1283,93,546.45
EXT-DUP-1284,24,916.07
EXT-DUP-1285,70,989.34
EXT-DUP-1286,8,523.9
EXT-DUP-1287,10,944.3
EXT-DUP-1288,86,49.42
EXT-DUP-1289,1,412.57
EXT-DUP-1290,81,231.97
EXT-DUP-1291,91,151.73
EXT-DUP-1292,28,505.72
EXT-DUP-1293,48,61.33
EXT-DUP-1294,82,666.42
EXT-DUP-1295,79,911.93
EXT-DUP-1296,85,487.88
EXT-DUP-1297,1,532.15
EXT-DUP-1298,53,12.83
EXT-DUP-1299,68,721.75
EXT-DUP-1300,69,976.52
EXT-DUP-1301,3,502.21
EXT-DUP-1302,90,673.68
EXT-DUP-1303,23,107.8
EXT-DUP-1304,13,524.34
EXT-DUP-1305,31,192.55
EXT-DUP-1306,68,252.91
EXT-DUP-1307,46,267.79
EXT-DUP-1308,51,79.86
EXT-DUP-1309,52,459.08
EXT-DUP-1310,32,989.25
EXT-DUP-1311,29,300.37
EXT-DUP-1312,11,653.43
EXT-DUP-1313,84,759.07
EXT-DUP-1314,12,405.47
EXT-DUP-1315,49,552.6
EXT-DUP-1316,8,636.47
EXT-DUP-1317,90,172.04
EXT-DUP-1318,64,844.64
EXT-DUP-1319,83,783.81
EXT-DUP-1320,73,976.37
EXT-DUP-1321,13,894.0
EXT-DUP-1322,6,230.31
EXT-DUP-1323,89,886.78
EXT-DUP-1324,61,271.55
EXT-DUP-1325,10,684.06
EXT-DUP-1326,36,898.51
EXT-DUP-1327,73,657.79
EXT-DUP-1328,23,927.91
EXT-DUP-1329,41,16.63
EXT-DUP-1330,27,586.86
EXT-DUP-1331,97,820.05
EXT-DUP-1332,51,928.02
EXT-DUP-1333,39,163.13
EXT-DUP-1334,31,566.56
EXT-DUP-1335,50,676.68
EXT-DUP-1336,70,332.07
EXT-DUP-1337,97,739.27
EXT-DUP-1338,89,723.72
EXT-DUP-1339,65,744.97
EXT-DUP-1340,45,54.59
EXT-DUP-1341,56,232.68
EXT-DUP-1342,10,340.91
EXT-DUP-1343,99,613.64
EXT-DUP-1344,77,396.91
EXT-DUP-1345,100,326.72
EXT-DUP-1346,82,273.78
EXT-DUP-1347,58,490.62
EXT-DUP-1348,46,552.93
EXT-DUP-1349,49,431.98
EXT-DUP-1350,88,585.7
EXT-DUP-1351,49,86.52
EXT-DUP-1352,80,295.79
EXT-DUP-1353,32,712.68
EXT-DUP-1354,11,268.44
EXT-DUP-1355,49,711.25
EXT-DUP-1356,82,154.97
EXT-DUP-1357,50,317.04
EXT-DUP-1358,14,92.34
EXT-DUP-1359,40,444.85
EXT-DUP-1360,98,270.23
EXT-DUP-1361,17,88.12
EXT-DUP-1362,56,448.95
EXT-DUP-1363,72,512.42
EXT-DUP-1364,14,27.21
EXT-DUP-1365,46,554.11
EXT-DUP-1366,77,597.85
EXT-DUP-1367,42,862.99
EXT-DUP-1368,2,292.26
EXT-DUP-1369,50,778.61
EXT-DUP-1370,93,900.33
EXT-DUP-1371,32,571.82
EXT-DUP-1372,22,684.95
EXT-DUP-1373,22,139.56
EXT-DUP-1374,39,268.87
EXT-DUP-1375,19,64.14
EXT-DUP-1376,56,276.41
EXT-DUP-1377,39,484.26
EXT-DUP-1378,10,361.4
EXT-DUP-1379,32,720.46
EXT-DUP-1380,64,593.62
EXT-DUP-1381,26,457.95
EXT-DUP-1382,18,305.05
EXT-DUP-1383,51,332.55
EXT-DUP-1384,80,380.13
EXT-DUP-1385,43,440.34
EXT-DUP-1386,56,814.84
EXT-DUP-1387,84,973.28
EXT-DUP-1388,18,300.83
EXT-DUP-1389,78,946.38
EXT-DUP-1390,26,479.05
EXT-DUP-1391,23,963.65
EXT-DUP-1392,41,291.87
EXT-DUP-1393,89,632.64
EXT-DUP-1394,74,781.41
EXT-DUP-1395,42,376.3
EXT-DUP-1396,51,365.29
EXT-DUP-1397,73,200.4
EXT-DUP-1398,70,180.57
EXT-DUP-1399,99,550.0
EXT-DUP-1400,94,461.7
EXT-DUP-1401,91,210.23
EXT-DUP-1402,38,830.62
EXT-DUP-1403,9,818.33
EXT-DUP-1404,53,672.63
EXT-DUP-1405,18,633.07
EXT-DUP-1406,31,253.18
EXT-DUP-1407,20,714.81
EXT-DUP-1408,49,74.82
EXT-DUP-1409,77,479.28
EXT-DUP-1410,52,534.3
EXT-DUP-1411,89,418.46
EXT-DUP-1412,5,790.14
EXT-DUP-1413,47,701.23
EXT-DUP-1414,69,593.63
EXT-DUP-1415,11,110.15
EXT-DUP-1416,32,657.29
EXT-DUP-1417,46,167.01
EXT-DUP-1418,79,45.21
EXT-DUP-1419,83,677.12
EXT-DUP-1420,52,965.88
EXT-DUP-1421,43,964.79
EXT-DUP-1422,56,106.73
EXT-DUP-1423,13,259.22
EXT-DUP-1424,66,746.36
EXT-DUP-1425,72,580.36
EXT-DUP-1426,74,221.59
EXT-DUP-1427,48,391.35
EXT-DUP-1428,99,679.2
EXT-DUP-1429,89,500.46
EXT-DUP-1430,45,996.71
EXT-DUP-1431,62,105.34
EXT-DUP-1432,54,919.71
EXT-DUP-1433,11,116.84
EXT-DUP-1434,94,142.39
EXT-DUP-1435,40,343.38
EXT-DUP-1436,27,521.07
EXT-DUP-1437,45,476.21
EXT-DUP-1438,57,721.55
EXT-DUP-1439,58,319.27
EXT-DUP-1440,39,45.59
EXT-DUP-1441,91,115.86
EXT-DUP-1442,44,647.67
EXT-DUP-1443,87,799.45
EXT-DUP-1444,95,244.43
EXT-DUP-1445,23,551.81
EXT-DUP-1446,43,559.73
EXT-DUP-1447,60,232.39
EXT-DUP-1448,52,629.5
EXT-DUP-1449,24,640.2
EXT-DUP-1450,56,395.79
EXT-DUP-1451,95,613.88
EXT-DUP-1452,26,449.68
EXT-DUP-1453,55,389.06
EXT-DUP-1454,91,215.37
EXT-DUP-1455,36,751.82
EXT-DUP-1456,9,577.19
EXT-DUP-1457,69,187.59
EXT-DUP-1458,42,197.68
EXT-DUP-1459,15,262.83
EXT-DUP-1460,63,527.66
EXT-DUP-1461,82,313.78
EXT-DUP-1462,50,611.09
EXT-DUP-1463,76,115.0
EXT-DUP-1464,46,844.83
EXT-DUP-1465,80,173.18
EXT-DUP-1466,87,705.58
EXT-DUP-1467,39,917.85
EXT-DUP-1468,76,85.58
EXT-DUP-1469,18,313.56
EXT-DUP-1470,31,305.77
EXT-DUP-1471,24,373.56
EXT-DUP-1472,19,510.8
EXT-DUP-1473,54,596.23
EXT-DUP-1474,74,383.94
EXT-DUP-1475,24,486.7
EXT-DUP-1476,69,693.05
EXT-DUP-1477,83,929.83
EXT-DUP-1478,23,554.8
EXT-DUP-1479,63,289.26
EXT-DUP-1480,24,314.95
EXT-DUP-1481,58,619.17
EXT-DUP-1482,46,950.94
EXT-DUP-1483,63,137.26
EXT-DUP-1484,50,962.9
EXT-DUP-1485,65,652.76
EXT-DUP-1486,53,684.33
EXT-DUP-1487,54,709.72
EXT-DUP-1488,57,488.72
EXT-DUP-1489,11,565.27
EXT-DUP-1490,98,221.09
EXT-DUP-1491,5,275.3
EXT-DUP-1492,69,289.09
EXT-DUP-1493,100,457.41
EXT-DUP-1494,96,772.0
EXT-DUP-1495,64,549.63
EXT-DUP-1496,15,572.57
EXT-DUP-1497,35,774.56
EXT-DUP-1498,47,541.96
EXT-DUP-1499,97,42.53
EXT-DUP-1500,93,441.48
EXT-DUP-1501,28,988.8
EXT-DUP-1502,14,735.52
EXT-DUP-1503,84,750.84
EXT-DUP-1504,39,874.06
EXT-DUP-1505,5,449.83
EXT-DUP-1506,45,861.48
EXT-DUP-1507,12,439.19
EXT-DUP-1508,16,775.08
EXT-DUP-1509,31,210.46
EXT-DUP-1510,95,587.75
EXT-DUP-1511,45,860.33
EXT-DUP-1512,79,632.51
EXT-DUP-1513,22,615.92
EXT-DUP-1514,27,812.9
EXT-DUP-1515,8,569.93
EXT-DUP-1516,69,281.52
EXT-DUP-1517,69,169.04
EXT-DUP-1518,91,293.05
EXT-DUP-1519,74,267.81
EXT-DUP-1520,66,984.52
EXT-DUP-1521,87,814.55
EXT-DUP-1522,18,961.85
EXT-DUP-1523,53,917.93
EXT-DUP-1524,36,866.31
EXT-DUP-1525,17,701.02
EXT-DUP-1526,17,250.18
EXT-DUP-1527,92,322.45
EXT-DUP-1528,32,760.95
EXT-DUP-1529,87,392.92
EXT-DUP-1530,19,577.27
EXT-DUP-1531,35,627.56
EXT-DUP-1532,49,452.09
EXT-DUP-1533,82,794.01
EXT-DUP-1534,99,93.91
EXT-DUP-1535,66,749.3
EXT-DUP-1536,89,935.46
EXT-DUP-1537,48,454.79
EXT-DUP-1538,63,327.63
EXT-DUP-1539,1,868.17
EXT-DUP-1540,94,93.96
EXT-DUP-1541,59,634.57
EXT-DUP-1542,90,358.51
EXT-DUP-1543,9,795.09
EXT-DUP-1544,51,218.39
EXT-DUP-1545,55,824.2
EXT-DUP-1546,64,269.0
EXT-DUP-1547,37,338.08
EXT-DUP-1548,74,131.33
EXT-DUP-1549,63,787.73
EXT-DUP-1550,88,761.73
EXT-DUP-1551,6,100.38
EXT-DUP-1552,59,17.25
EXT-DUP-1553,21,441.4
EXT-DUP-1554,1,990.85
EXT-DUP-1555,55,202.91
EXT-DUP-1556,89,908.59
EXT-DUP-1557,84,302.26
EXT-DUP-1558,36,94.15
EXT-DUP-1559,47,250.89
EXT-DUP-1560,48,664.18
EXT-DUP-1561,84,166.19
EXT-DUP-1562,51,625.35
EXT-DUP-1563,93,699.04
EXT-DUP-1564,30,429.37
EXT-DUP-1565,12,703.29
EXT-DUP-1566,1,213.99
EXT-DUP-1567,10,133.43
EXT-DUP-1568,29,519.41
EXT-DUP-1569,57,10.27
EXT-DUP-1570,90,343.89
EXT-DUP-1571,16,987.18
EXT-DUP-1572,55,693.64
EXT-DUP-1573,62,71.69
EXT-DUP-1574,50,90.15
EXT-DUP-1575,14,104.0
EXT-DUP-1576,48,880.23
EXT-DUP-1577,18,382.96
EXT-DUP-1578,97,873.75
EXT-DUP-1579,83,991.95
EXT-DUP-1580,19,69.27
EXT-DUP-1581,73,9.46
EXT-DUP-1582,84,164.79
EXT-DUP-1583,45,721.99
EXT-DUP-1584,81,747.77
EXT-DUP-1585,53,615.84
EXT-DUP-1586,57,859.24
EXT-DUP-1587,12,895.8
EXT-DUP-1588,18,751.94
EXT-DUP-1589,76,729.55
EXT-DUP-1590,45,962.32
EXT-DUP-1591,41,790.49
EXT-DUP-1592,32,277.41
EXT-DUP-1593,11,248.67
EXT-DUP-1594,77,599.81
EXT-DUP-1595,78,285.35
EXT-DUP-1596,89,27.77
EXT-DUP-1597,85,875.08
EXT-DUP-1598,27,517.71
EXT-DUP-1599,66,189.27
EXT-DUP-1600,51,295.95
EXT-DUP-1601,7,783.23
EXT-DUP-1602,31,494.9
EXT-DUP-1603,15,241.6
EXT-DUP-1604,82,593.74
EXT-DUP-1605,68,887.95
EXT-DUP-1606,2,985.91
EXT-DUP-1607,41,132.72
EXT-DUP-1608,73,421.02
EXT-DUP-1609,70,682.58
EXT-DUP-1610,98,471.07
EXT-DUP-1611,99,73.85
EXT-DUP-1612,76,68.4
EXT-DUP-1613,34,216.31
EXT-DUP-1614,8,947.78
EXT-DUP-1615,51,506.6
EXT-DUP-1616,81,712.2
EXT-DUP-1617,99,415.6
EXT-DUP-1618,90,402.47
EXT-DUP-1619,82,536.49
EXT-DUP-1620,79,153.38
EXT-DUP-1621,11,310.29
EXT-DUP-1622,66,920.08
EXT-DUP-1623,20,536.32
EXT-DUP-1624,51,586.26
EXT-DUP-1625,98,833.86
EXT-DUP-1626,88,642.87
EXT-DUP-1627,40,698.28
EXT-DUP-1628,94,952.52
EXT-DUP-1629,31,58.79
EXT-DUP-1630,12,923.78
EXT-DUP-1631,15,453.47
EXT-DUP-1632,78,55.92
EXT-DUP-1633,86,741.21
EXT-DUP-1634,95,176.29
EXT-DUP-1635,2,707.48
EXT-DUP-1636,90,12.33
EXT-DUP-1637,64,952.11
EXT-DUP-1638,67,517.19
EXT-DUP-1639,93,259.73
EXT-DUP-1640,48,127.68
EXT-DUP-1641,100,872.71
EXT-DUP-1642,94,885.64
EXT-DUP-1643,99,899.1
EXT-DUP-1644,43,806.49
EXT-DUP-1645,35,523.81
EXT-DUP-1646,34,711.9
EXT-DUP-1647,74,627.28
EXT-DUP-1648,64,455.29
EXT-DUP-1649,47,56.33
EXT-DUP-1650,73,167.55
EXT-DUP-1651,21,255.61
EXT-DUP-1652,14,893.48
EXT-DUP-1653,87,722.33
EXT-DUP-1654,30,740.3
EXT-DUP-1655,1,44.95
EXT-DUP-1656,2,245.06
EXT-DUP-1657,61,364.25
EXT-DUP-1658,20,179.6
EXT-DUP-1659,5,552.76
EXT-DUP-1660,92,740.18
EXT-DUP-1661,54,225.07
EXT-DUP-1662,32,416.42
EXT-DUP-1663,93,320.3
EXT-DUP-1664,10,571.39
EXT-DUP-1665,16,502.04
EXT-DUP-1666,7,179.99
EXT-DUP-1667,67,980.45
EXT-DUP-1668,52,69.79
EXT-DUP-1669,60,865.3
EXT-DUP-1670,100,844.16
EXT-DUP-1671,42,87.21
EXT-DUP-1672,59,8.95
EXT-DUP-1673,26,292.01
EXT-DUP-1674,39,739.1
EXT-DUP-1675,32,464.0
EXT-DUP-1676,76,970.91
EXT-DUP-1677,99,775.33
EXT-DUP-1678,94,899.64
EXT-DUP-1679,98,795.38
EXT-DUP-1680,20,7.37
EXT-DUP-1681,53,24.86
EXT-DUP-1682,70,346.73
EXT-DUP-1683,89,876.44
EXT-DUP-1684,43,2.46
EXT-DUP-1685,85,376.52
EXT-DUP-1686,95,726.76
EXT-DUP-1687,14,205.78
EXT-DUP-1688,31,419.98
EXT-DUP-1689,8,971.61
EXT-DUP-1690,19,711.23
EXT-DUP-1691,12,44.81
EXT-DUP-1692,30,896.49
EXT-DUP-1693,67,413.23
EXT-DUP-1694,48,458.54
EXT-DUP-1695,96,85.73
EXT-DUP-1696,13,505.42
EXT-DUP-1697,82,819.32
EXT-DUP-1698,10,591.71
EXT-DUP-1699,8,435.11
EXT-DUP-1700,17,237.3
EXT-DUP-1701,34,850.21
EXT-DUP-1702,51,700.32
EXT-DUP-1703,95,326.6
