externalId,quantity,unitPrice
EXT-0458,33,412.64
EXT-0459,1,329.17
EXT-0460,35,231.53
EXT-0461,4,94.6
EXT-0462,24,311.69
EXT-0463,32,313.08
EXT-0464,49,26.75
EXT-0465,18,275.06
EXT-0466,19,219.62
EXT-0467,45,242.87
EXT-0468,2,486.6
EXT-0469,39,399.86
EXT-0470,46,80.03
EXT-0471,36,7.82
EXT-0472,27,47.51
EXT-0473,8,231.26
EXT-0474,8,324.21
EXT-0475,10,249.69
EXT-0476,46,146.64
EXT-0477,46,137.44
EXT-0478,31,490.14
EXT-0479,16,228.94
EXT-0480,10,192.41
EXT-0481,39,254.61
EXT-0482,9,432.15
EXT-0483,18,386.56
EXT-0484,27,170.6
EXT-0485,33,134.32
EXT-0486,1,142.14
EXT-0487,20,418.9
EXT-0488,38,499.45
EXT-0489,32,432.77
EXT-0490,29,269.75
EXT-0491,23,166.89
EXT-0492,49,272.17
EXT-0493,30,466.49
EXT-0494,13,490.41
EXT-0495,16,286.33
EXT-0496,15,428.15
EXT-0497,27,22.78
EXT-0498,48,237.02
EXT-0499,25,193.65
EXT-0500,43,396.4
EXT-0501,42,490.43
EXT-0502,32,482.45
EXT-0503,9,251.64
EXT-0504,38,166.67
EXT-0505,7,437.22
EXT-0506,29,50.76
EXT-0507,30,8.66
EXT-0508,10,205.58
EXT-0509,42,485.01
EXT-0510,5,235.28
EXT-0511,17,169.94
EXT-0512,45,199.34
EXT-0513,6,426.03
EXT-0514,44,429.81
EXT-0515,25,477.12
EXT-0516,41,359.64
EXT-0517,49,244.49
EXT-0518,35,18.91
EXT-0519,5,118.15
EXT-0520,44,460.54
EXT-0521,15,373.64
EXT-0522,28,489.19
EXT-0523,49,317.24
EXT-0524,7,222.4
EXT-0525,45,150.43
EXT-0526,2,23.95
EXT-0527,4,147.39
EXT-0528,24,215.91
EXT-0529,16,266.05
EXT-0530,37,341.22
EXT-0531,12,85.82
EXT-0532,6,305.14
EXT-0533,25,310.24
EXT-0534,16,249.34
EXT-0535,38,72.42
EXT-0536,30,319.31
EXT-0537,30,128.41
EXT-0538,1,449.56
EXT-0539,30,450.7
EXT-0540,44,273.75
EXT-0541,5,221.42
EXT-0542,23,493.84
EXT-0543,20,319.83
EXT-0544,28,345.47
EXT-0545,30,422.81
EXT-0546,13,499.69
EXT-0547,31,54.22
EXT-0548,25,286.39
EXT-0549,37,148.64
EXT-0550,45,148.32
EXT-0551,43,198.51
EXT-0552,1,283.4
EXT-0553,44,389.38
EXT-0554,4,455.4
EXT-0555,48,248.87
EXT-0556,19,388.09
EXT-0557,15,303.93
EXT-0558,23,110.28
EXT-0559,13,310.82
EXT-0560,44,378.03
EXT-0561,50,329.93
EXT-0562,9,314.5
EXT-0563,41,323.52
EXT-0564,20,394.52
EXT-0565,3,290.21
EXT-0566,47,66.57
EXT-0567,19,164.03
EXT-0568,27,88.64
EXT-0569,9,393.47
EXT-0570,24,265.9
EXT-0571,18,415.41
EXT-0572,17,457.11
EXT-0573,31,483.72
EXT-0574,19,373.53
EXT-0575,22,402.31
EXT-0576,30,481.48
EXT-0577,10,377.32
EXT-0578,15,430.21
EXT-0579,47,337.53
EXT-0580,26,483.67
EXT-0581,36,183.52
EXT-0582,26,7.95
EXT-0583,35,62.67
EXT-0584,24,336.74
EXT-0585,44,131.82
EXT-0586,25,411.39
EXT-0587,24,55.06
EXT-0588,15,236.27
EXT-0589,40,442.23
EXT-0590,36,164.68
EXT-0591,40,111.46
EXT-0592,5,318.07
EXT-0593,30,454.78
EXT-0594,20,324.97
EXT-0595,8,70.75
EXT-0596,3,152.88
EXT-0597,32,58.94
EXT-0598,16,443.74
EXT-0599,9,194.93
EXT-0600,24,335.57
EXT-0601,48,348.55
EXT-0602,35,210.14
EXT-0603,48,363.57
EXT-0604,27,327.81
EXT-0605,32,308.21
EXT-0606,18,17.33
EXT-0607,24,109.42
EXT-0608,29,475.33
EXT-0609,24,50.58
EXT-0610,44,184.3
EXT-0611,42,179.98
EXT-0612,26,138.66
EXT-0613,8,474.56
EXT-0614,30,46.75
EXT-0615,14,321.21
EXT-0616,39,485.58
EXT-0617,4,393.61
EXT-0618,16,494.42
EXT-0619,37,103.4
EXT-0620,49,277.55
EXT-0621,38,108.76
EXT-0622,15,164.95
EXT-0623,10,394.53
EXT-0624,39,2.41
EXT-0625,10,493.78
EXT-0626,35,126.08
EXT-0627,12,55.85
EXT-0628,2,66.77
EXT-0629,23,395.2
EXT-0630,16,294.84
EXT-0631,2,87.95
EXT-0632,4,64.25
EXT-0633,27,263.52
EXT-0634,48,32.72
EXT-0635,29,389.23
EXT-0636,33,297.24
EXT-0637,29,252.42
EXT-0638,40,22.64
EXT-0639,43,261.2
EXT-0640,30,322.03
EXT-0641,2,31.35
EXT-0642,31,423.8
EXT-0643,28,343.36
EXT-0644,32,356.49
EXT-0645,29,37.67
EXT-0646,6,161.73
EXT-0647,10,33.78
EXT-0648,18,312.53
EXT-0649,38,274.63
EXT-0650,21,191.07
EXT-0651,39,265.75
EXT-0652,30,253.27
EXT-0653,28,50.49
EXT-0654,45,58.09
EXT-0655,42,325.81
EXT-0656,50,276.12
EXT-0657,14,215.6
EXT-0658,15,207.49
EXT-0659,30,199.97
EXT-0660,47,48.45
EXT-0661,28,156.95
EXT-0662,17,187.78
EXT-0663,10,343.72
EXT-0664,31,34.5
EXT-0665,6,47.52
EXT-0666,7,372.55
EXT-0667,24,406.07
EXT-0668,36,30.93
EXT-0669,36,281.28
EXT-0670,43,61.99
EXT-0671,23,436.93
EXT-0672,49,212.05
EXT-0673,47,26.67
EXT-0674,19,300.6
EXT-0675,23,52.7
EXT-0676,33,107.16
EXT-0677,43,241.61
EXT-0678,7,175.71
EXT-0679,36,184.41
EXT-0680,49,140.01
EXT-0681,15,403.8
EXT-0682,36,487.3
EXT-0683,40,307.17
EXT-0684,42,278.81
EXT-0685,39,464.61
EXT-0686,45,134.46
EXT-0687,12,137.36
EXT-0688,49,155.18
EXT-0689,22,176.16
EXT-0690,12,435.06
EXT-0691,37,329.01
EXT-0692,5,71.8
EXT-0693,41,485.93
EXT-0694,6,373.31
EXT-0695,14,188.72
EXT-0696,30,171.11
EXT-0697,24,156.51
EXT-0698,21,388.64
EXT-0699,37,298.52
EXT-0700,4,78.63
EXT-0701,49,309.3
EXT-0702,44,41.71
EXT-0703,29,331.31
EXT-0704,32,303.93
EXT-0705,27,137.31
EXT-0706,49,256.66
EXT-0707,23,215.53
EXT-0708,19,339.43
EXT-0709,38,243.83
EXT-0710,43,154.9
EXT-0711,15,198.24
EXT-0712,39,28.34
EXT-0713,14,151.41
EXT-0714,14,383.91
EXT-0715,49,128.5
EXT-0716,21,60.87
EXT-0717,32,373.76
EXT-0718,12,65.46
EXT-0719,35,352.13
EXT-0720,33,279.8
EXT-0721,43,403.29
EXT-0722,5,199.14
EXT-0723,48,22.11
EXT-0724,2,230.42
EXT-0725,5,431.19
EXT-0726,37,215.21
EXT-0727,26,355.04
EXT-0728,27,145.47
EXT-0729,26,11.41
EXT-0730,21,86.76
EXT-0731,40,230.59
EXT-0732,45,459.97
EXT-0733,6,218.92
EXT-0734,7,122.41
EXT-0735,38,200.82
EXT-0736,6,198.49
EXT-0737,20,373.16
EXT-0738,15,167.2
EXT-0739,11,39.11
EXT-0740,41,57.9
EXT-0741,33,97.76
EXT-0742,50,175.34
EXT-0743,47,479.15
EXT-0744,42,407.7
EXT-0745,16,52.3
EXT-0746,17,99.44
EXT-0747,39,77.28
EXT-0748,49,328.1
EXT-0749,12,475.69
EXT-0750,41,247.56
EXT-0751,49,282.3
EXT-0752,38,225.0
EXT-0753,37,321.85
EXT-0754,40,162.28
EXT-0755,41,158.75
EXT-0756,29,35.07
EXT-0757,29,316.06
EXT-0758,18,296.12
EXT-0759,23,254.16
EXT-0760,20,231.41
EXT-0761,3,29.39
EXT-0762,19,39.29
EXT-0763,6,307.89
EXT-0764,33,192.86
EXT-0765,38,277.6
EXT-0766,48,448.04
EXT-0767,29,454.62
EXT-0768,37,326.27
EXT-0769,21,302.9
EXT-0770,33,76.28
EXT-0771,4,225.81
EXT-0772,22,491.21
EXT-0773,6,252.77
EXT-0774,12,20.53
EXT-0775,46,219.44
EXT-0776,29,262.51
EXT-0777,40,80.21
EXT-0778,24,459.05
EXT-0779,25,204.98
EXT-0780,22,339.77
EXT-0781,4,394.82
EXT-0782,42,167.99
EXT-0783,22,48.16
EXT-0784,44,193.9
EXT-0785,17,362.14
EXT-0786,43,482.24
EXT-0787,39,436.77
EXT-0788,22,41.67
EXT-0789,43,71.57
EXT-0790,23,155.81
EXT-0791,42,349.54
EXT-0792,26,65.35
EXT-0793,46,469.06
EXT-0794,20,279.9
EXT-0795,42,396.04
EXT-0796,9,335.39
EXT-0797,48,498.58
EXT-0798,34,47.63
EXT-0799,43,212.28
EXT-0800,24,10.1
EXT-0801,20,90.95
EXT-0802,14,171.52
EXT-0803,50,243.65
EXT-0804,15,499.99
EXT-0805,10,39.51
EXT-0806,7,254.34
EXT-0807,35,417.72
EXT-0808,34,19.84
EXT-0809,22,438.32
EXT-0810,40,66.39
EXT-0811,25,77.97
EXT-0812,12,415.84
EXT-0813,50,312.75
EXT-0814,11,360.87
EXT-0815,3,206.02
EXT-0816,44,360.07
EXT-0817,29,305.69
EXT-0818,49,374.52
EXT-0819,29,117.77
EXT-0820,16,155.42
EXT-0821,31,452.08
EXT-0822,13,184.55
EXT-0823,37,492.24
EXT-0824,30,384.95
EXT-0825,50,191.55
EXT-0826,34,209.91
EXT-0827,11,408.63
EXT-0828,39,70.06
EXT-0829,17,27.04
EXT-0830,31,437.18
EXT-0831,36,467.21
EXT-0832,46,423.1
EXT-0833,8,143.25
EXT-0834,49,81.0
EXT-0835,29,452.75
EXT-0836,10,415.69
EXT-0837,6,473.26
EXT-0838,15,408.53
EXT-0839,23,465.31
EXT-0840,27,27.58
EXT-0841,33,187.61
EXT-0842,25,497.27
EXT-0843,24,113.04
EXT-0844,21,465.48
EXT-0845,46,325.33
EXT-0846,10,69.66
EXT-0847,19,458.78
EXT-0848,31,348.34
EXT-0849,9,379.66
EXT-0850,31,224.85
EXT-0851,1,453.02
EXT-0852,2,128.71
EXT-0853,10,274.85
EXT-0854,47,304.83
EXT-0855,28,56.48
EXT-0856,19,119.58
EXT-0857,8,24.83
EXT-0858,27,319.84
EXT-0859,40,229.1
EXT-0860,8,418.51
EXT-0861,32,298.77
EXT-0862,2,316.35
EXT-0863,37,121.73
EXT-0864,10,146.34
EXT-0865,1,307.79
EXT-0866,16,285.76
EXT-0867,12,332.52
EXT-0868,6,262.22
EXT-0869,24,34.77
EXT-0870,34,272.5
EXT-0871,33,277.52
EXT-0872,25,436.79
EXT-0873,3,318.2
EXT-0874,24,127.57
EXT-0875,2,179.19
EXT-0876,5,173.06
,,
EXT-0878,7,385.98
EXT-0879,48,378.58
EXT-0880,9,23.12
EXT-0881,35,169.94
EXT-0882,42,88.37
EXT-0883,50,342.66
EXT-0884,45,239.79
EXT-0885,12,405.94
EXT-0886,5,358.31
EXT-0887,30,19.45
EXT-0888,13,22.86
EXT-0889,13,443.01
EXT-0890,21,466.75
EXT-0891,33,199.71
EXT-0892,35,237.23
EXT-0893,3,376.89
EXT-0894,13,143.77
EXT-0895,50,24.85
EXT-0896,42,166.63
EXT-0897,8,399.87
EXT-0898,28,444.85
EXT-0899,48,220.43
EXT-0900,25,170.18
EXT-0901,12,248.61
EXT-0902,32,184.31
EXT-0903,34,134.09
,,
EXT-0905,6,215.87
EXT-0906,12,273.19
EXT-0907,21,52.2
EXT-0908,21,330.8
EXT-0909,20,223.51
EXT-0910,46,213.63
EXT-0911,45,222.51
EXT-0912,29,22.14
EXT-0913,23,307.81
EXT-0914,28,138.0
EXT-0915,4,38.45
EXT-0916,41,203.7
EXT-0917,33,400.75
EXT-0918,44,80.83
EXT-0919,2,72.25
EXT-0920,39,339.37
EXT-0921,29,18.36
EXT-0922,5,118.76
EXT-0923,42,183.8
EXT-0924,25,474.78
EXT-0925,3,302.94
EXT-0926,44,225.51
EXT-0927,24,186.63
EXT-0928,49,39.37
EXT-0929,9,265.2
EXT-0930,26,157.88
EXT-0931,18,125.56
EXT-0932,8,13.93
EXT-0933,12,250.02
EXT-0934,25,456.86
,,
EXT-0936,17,352.31
EXT-0937,14,498.19
EXT-0938,19,347.3
EXT-0939,32,100.89
EXT-0940,9,426.56
EXT-0941,29,87.16
,,
EXT-0943,6,405.45
EXT-0944,21,334.25
EXT-0945,46,33.4
EXT-0946,35,145.89
EXT-0947,20,425.83
EXT-0948,46,355.07
EXT-0949,45,319.21
EXT-0950,24,254.87
EXT-0951,8,492.58
EXT-0952,9,119.13
EXT-0953,32,14.12
EXT-0954,36,286.57
EXT-0955,30,402.03
EXT-0956,36,65.76
EXT-0957,6,33.81
EXT-0958,26,499.8
EXT-0959,47,239.85
EXT-0960,27,384.81
EXT-0961,37,37.8
EXT-0962,21,321.53
EXT-0963,29,233.45
EXT-0964,34,172.91
EXT-0965,50,276.1
EXT-0966,38,91.8
EXT-0967,9,216.88
EXT-0968,4,415.86
EXT-0969,34,77.35
EXT-0970,11,81.82
EXT-0971,46,113.51
EXT-0972,34,447.57
EXT-0973,6,126.05
EXT-0974,41,478.22
EXT-0975,18,63.46
EXT-0976,20,307.6
EXT-0977,6,251.78
EXT-0978,11,296.31
EXT-0979,38,77.94
EXT-0980,43,312.62
EXT-0981,39,169.47
EXT-0982,37,21.56
EXT-0983,2,41.53
EXT-0984,42,385.74
EXT-0985,17,325.91
EXT-0986,50,286.5
EXT-0987,40,319.86
EXT-0988,32,444.61
EXT-0989,35,145.55
EXT-0990,20,241.99
EXT-0991,44,203.64
EXT-0992,30,37.41
EXT-0993,4,79.88
EXT-0994,27,242.64
EXT-0995,14,170.76
EXT-0996,10,156.98
EXT-0997,46,160.34
EXT-0998,23,487.71
EXT-0999,9,380.57
EXT-1000,33,281.26
EXT-1001,21,121.63
EXT-1002,8,134.47
EXT-1003,16,71.3
EXT-1004,4,145.82
EXT-1005,25,432.22
EXT-1006,27,124.89
EXT-1007,11,406.93
EXT-1008,37,360.84
EXT-1009,13,381.8
EXT-1010,32,497.99
EXT-1011,30,249.88
EXT-1012,20,249.19
EXT-1013,6,472.67
EXT-1014,33,229.16
EXT-1015,16,108.36
EXT-1016,23,25.28
EXT-1017,19,247.95
EXT-1018,42,336.59
EXT-1019,19,268.81
EXT-1020,7,216.03
EXT-1021,17,364.03
EXT-1022,49,202.22
EXT-1023,3,200.89
EXT-1024,37,281.35
EXT-1025,24,277.06
EXT-1026,5,193.79
EXT-1027,29,382.44
EXT-1028,18,412.83
EXT-1029,40,340.52
EXT-1030,8,65.2
EXT-1031,7,197.56
EXT-1032,22,279.36
EXT-1033,24,377.73
EXT-1034,13,301.63
EXT-1035,26,250.54
EXT-1036,3,20.42
EXT-1037,46,167.19
EXT-1038,31,260.15
EXT-1039,10,303.52
EXT-1040,33,70.75
EXT-1041,40,159.95
EXT-1042,26,495.32
EXT-1043,48,421.46
EXT-1044,38,168.85
EXT-1045,33,266.64
EXT-1046,46,281.9
EXT-1047,31,408.06
EXT-1048,24,166.29
EXT-1049,8,489.97
EXT-1050,38,154.53
EXT-1051,47,436.18
EXT-1052,41,14.3
EXT-1053,31,133.5
EXT-1054,42,391.67
EXT-1055,50,289.66
EXT-1056,15,360.98
EXT-1057,38,240.74
EXT-1058,34,314.88
EXT-1059,40,387.53
EXT-1060,25,74.74
EXT-1061,44,121.86
EXT-1062,37,474.15
EXT-1063,8,96.2
EXT-1064,29,157.53
EXT-1065,10,207.07
EXT-1066,14,205.78
EXT-1067,50,306.13
EXT-1068,31,436.54
EXT-1069,48,363.97
EXT-1070,46,69.9
EXT-1071,14,280.88
EXT-1072,43,239.71
EXT-1073,25,157.56
EXT-1074,12,230.37
EXT-1075,35,171.82
EXT-1076,23,338.26
EXT-1077,47,340.69
EXT-1078,45,132.92
EXT-1079,31,96.94
EXT-1080,16,140.22
EXT-1081,20,113.21
EXT-1082,20,385.82
EXT-1083,46,104.43
EXT-1084,46,245.01
EXT-1085,31,175.05
EXT-1086,47,137.46
EXT-1087,8,287.16
EXT-1088,35,190.47
EXT-1089,26,409.37
EXT-1090,50,402.5
EXT-1091,19,21.99
EXT-1092,46,40.44
EXT-1093,29,328.33
EXT-1094,48,240.06
EXT-1095,13,414.15
EXT-1096,18,466.58
EXT-1097,45,136.54
EXT-1098,7,308.22
EXT-1099,38,120.4
EXT-1100,4,335.25
EXT-1101,34,113.61
EXT-1102,15,27.19
EXT-1103,27,165.82
EXT-1104,31,51.17
EXT-1105,50,69.6
EXT-1106,36,488.98
EXT-1107,11,204.05
EXT-1108,31,239.25
EXT-1109,13,378.2
EXT-1110,19,161.26
EXT-1111,42,30.52
EXT-1112,50,45.64
EXT-1113,37,116.88
EXT-1114,48,361.84
EXT-1115,3,456.7
EXT-1116,12,209.52
EXT-1117,12,467.03
EXT-1118,3,498.59
EXT-1119,26,394.19
EXT-1120,12,468.37
EXT-1121,19,438.49
EXT-1122,1,149.9
EXT-1123,39,54.54
EXT-1124,22,143.0
EXT-1125,42,272.11
EXT-1126,32,444.74
EXT-1127,9,425.68
EXT-1128,30,137.15
EXT-1129,8,166.01
EXT-1130,47,230.0
EXT-1131,17,359.58
EXT-1132,1,368.57
EXT-1133,19,284.32
EXT-1134,49,97.39
EXT-1135,40,428.22
EXT-1136,26,413.67
EXT-1137,33,164.64
EXT-1138,26,334.96
EXT-1139,12,490.86
EXT-1140,31,162.48
EXT-1141,16,4.41
EXT-1142,25,118.53
EXT-1143,49,134.23
EXT-1144,22,151.67
EXT-1145,47,286.87
EXT-1146,17,327.19
EXT-1147,45,118.91
EXT-1148,43,59.99
EXT-1149,20,80.7
EXT-1150,44,251.76
EXT-1151,46,385.15
EXT-1152,45,59.59
EXT-1153,19,184.4
EXT-1154,15,110.35
EXT-1155,9,239.61
EXT-1156,30,374.12
EXT-1157,39,187.44
EXT-1158,45,275.07
EXT-1159,31,378.92
EXT-1160,43,412.98
EXT-1161,49,124.49
EXT-1162,49,298.31
EXT-1163,6,263.23
EXT-1164,34,352.18
EXT-1165,5,458.71
EXT-1166,8,31.82
EXT-1167,36,451.54
EXT-1168,13,286.78
EXT-1169,10,83.1
EXT-1170,34,221.48
EXT-1171,44,103.5
EXT-1172,38,244.93
EXT-1173,33,223.3
EXT-1174,4,227.26
EXT-1175,33,208.3
EXT-1176,37,29.81
EXT-1177,30,336.71
EXT-1178,20,361.92
EXT-1179,26,127.97
EXT-1180,1,373.16
EXT-1181,38,37.44
EXT-1182,28,172.92
EXT-1183,5,271.04
EXT-1184,4,467.36
EXT-1185,5,493.08
EXT-1186,31,16.84
EXT-1187,27,90.81
EXT-1188,9,383.15
EXT-1189,47,323.29
EXT-1190,27,187.86
EXT-1191,25,224.82
EXT-1192,25,188.45
EXT-1193,44,482.11
EXT-1194,35,67.36
EXT-1195,23,60.2
EXT-1196,35,197.14
EXT-1197,9,364.2
EXT-1198,15,417.58
EXT-1199,49,12.34
EXT-1200,20,232.04
EXT-1201,47,272.68
EXT-1202,35,190.26
EXT-1203,15,124.51
EXT-1204,23,78.41
EXT-1205,13,468.77
EXT-1206,47,382.98
EXT-1207,3,404.93
EXT-1208,27,307.85
EXT-1209,2,121.09
EXT-1210,5,51.35
EXT-1211,3,223.77
EXT-1212,44,351.94
EXT-1213,4,123.12
EXT-1214,3,201.73
EXT-1215,15,270.34
EXT-1216,49,432.0
EXT-1217,4,70.93
EXT-1218,19,117.85
EXT-1219,47,288.48
EXT-1220,37,299.36
EXT-1221,44,409.37
EXT-1222,16,151.58
EXT-1223,10,492.86
EXT-1224,34,111.3
EXT-1225,20,138.3
EXT-1226,36,474.31
EXT-1227,48,455.88
EXT-1228,41,339.7
EXT-1229,36,248.31
EXT-1230,23,470.85
EXT-1231,43,191.2
EXT-1232,34,160.05
EXT-1233,27,204.72
EXT-1234,20,188.85
EXT-1235,49,269.43
EXT-1236,16,424.82
EXT-1237,20,428.91
EXT-1238,10,403.08
EXT-1239,4,281.63
EXT-1240,27,279.09
EXT-1241,9,194.82
EXT-1242,17,102.47
EXT-1243,42,40.46
EXT-1244,29,423.72
EXT-1245,6,268.28
EXT-1246,13,26.72
EXT-1247,25,337.16
EXT-1248,39,20.73
EXT-1249,5,94.89
EXT-1250,49,294.2
EXT-1251,43,279.87
EXT-1252,31,105.24
EXT-1253,22,152.29
EXT-1254,1,106.69
EXT-1255,13,481.08
EXT-1256,8,373.69
EXT-1257,49,239.98
EXT-1258,16,348.12
EXT-1259,46,103.05
EXT-1260,16,276.49
EXT-1261,50,142.25
EXT-1262,30,267.29
EXT-1263,23,154.9
EXT-1264,24,256.9
EXT-1265,32,233.54
EXT-1266,47,235.28
EXT-1267,21,457.25
EXT-1268,24,157.15
EXT-1269,3,281.7
EXT-1270,15,370.88
EXT-1271,2,131.13
EXT-1272,38,289.99
EXT-1273,27,148.3
EXT-1274,13,165.6
EXT-1275,25,285.32
EXT-1276,16,250.15
EXT-1277,42,471.79
EXT-1278,22,129.41
EXT-1279,32,483.29
EXT-1280,42,370.06
EXT-1281,30,84.95
EXT-1282,23,85.46
,,
EXT-1284,12,458.53
EXT-1285,35,495.17
EXT-1286,4,262.45
EXT-1287,5,472.65
EXT-1288,43,25.21
EXT-1289,1,206.78
EXT-1290,41,116.49
EXT-1291,46,76.36
EXT-1292,14,253.36
EXT-1293,24,31.16
EXT-1294,41,333.71
EXT-1295,40,456.46
EXT-1296,43,244.44
EXT-1297,1,266.57
EXT-1298,27,6.91
EXT-1299,34,361.37
EXT-1300,35,488.76
EXT-1301,2,251.61
EXT-1302,45,337.34
EXT-1303,12,54.4
EXT-1304,7,262.67
EXT-1305,16,96.77
EXT-1306,34,126.96
EXT-1307,23,134.4
EXT-1308,26,40.43
EXT-1309,26,230.04
EXT-1310,16,495.13
EXT-1311,15,150.69
EXT-1312,6,327.21
EXT-1313,42,380.03
EXT-1314,6,203.23
EXT-1315,25,276.8
EXT-1316,4,318.74
EXT-1317,45,86.52
EXT-1318,32,422.82
EXT-1319,42,392.4
EXT-1320,37,488.69
EXT-1321,7,447.5
EXT-1322,3,115.65
EXT-1323,45,443.89
EXT-1324,31,136.28
EXT-1325,5,342.53
EXT-1326,18,449.76
EXT-1327,37,329.4
EXT-1328,12,464.45
EXT-1329,21,8.81
EXT-1330,14,293.93
EXT-1331,49,410.52
,,
EXT-1333,20,82.06
EXT-1334,16,283.78
EXT-1335,25,338.84
EXT-1336,35,166.53
EXT-1337,49,370.13
EXT-1338,45,362.36
EXT-1339,33,372.98
EXT-1340,23,27.79
EXT-1341,28,116.84
EXT-1342,5,170.96
EXT-1343,50,307.32
EXT-1344,39,198.95
EXT-1345,50,163.86
EXT-1346,41,137.39
EXT-1347,29,245.81
EXT-1348,23,276.97
EXT-1349,25,216.49
EXT-1350,44,293.35
EXT-1351,25,43.76
EXT-1352,40,148.39
EXT-1353,16,356.84
EXT-1354,6,134.72
EXT-1355,25,356.13
EXT-1356,41,77.98
EXT-1357,25,159.02
EXT-1358,7,46.67
EXT-1359,20,222.92
EXT-1360,49,135.61
EXT-1361,9,44.56
EXT-1362,28,224.97
EXT-1363,36,256.71
EXT-1364,7,14.1
EXT-1365,23,277.56
EXT-1366,39,299.42
EXT-1367,21,432.0
EXT-1368,1,146.63
EXT-1369,25,389.81
EXT-1370,47,450.67
EXT-1371,16,286.41
EXT-1372,11,342.97
EXT-1373,11,70.28
EXT-1374,20,134.93
EXT-1375,10,32.57
EXT-1376,28,138.7
EXT-1377,20,242.63
EXT-1378,5,181.2
EXT-1379,16,360.73
EXT-1380,32,297.31
EXT-1381,13,229.47
EXT-1382,9,153.02
EXT-1383,26,166.78
EXT-1384,40,190.57
EXT-1385,22,220.67
EXT-1386,28,407.92
EXT-1387,42,487.14
EXT-1388,9,150.92
EXT-1389,39,473.69
EXT-1390,13,240.03
EXT-1391,12,482.32
EXT-1392,21,146.43
EXT-1393,45,316.82
EXT-1394,37,391.21
EXT-1395,21,188.65
EXT-1396,26,183.14
EXT-1397,37,100.7
EXT-1398,35,90.78
EXT-1399,50,275.5
EXT-1400,47,231.35
EXT-1401,46,105.61
EXT-1402,19,415.81
EXT-1403,5,409.66
EXT-1404,27,336.82
EXT-1405,9,317.03
EXT-1406,16,127.09
EXT-1407,10,357.9
EXT-1408,25,37.91
EXT-1409,39,240.14
EXT-1410,26,267.65
,,
EXT-1412,3,395.57
EXT-1413,24,351.12
EXT-1414,35,297.32
EXT-1415,6,55.58
EXT-1416,16,329.14
EXT-1417,23,84.0
EXT-1418,40,23.1
EXT-1419,42,339.06
EXT-1420,26,483.44
EXT-1421,22,482.89
EXT-1422,28,53.87
EXT-1423,7,130.11
EXT-1424,33,373.68
EXT-1425,36,290.68
EXT-1426,37,111.29
EXT-1427,24,196.18
EXT-1428,50,340.1
EXT-1429,45,250.73
EXT-1430,23,498.85
EXT-1431,31,53.17
EXT-1432,27,460.35
EXT-1433,6,58.92
EXT-1434,47,71.7
EXT-1435,20,172.19
EXT-1436,14,261.04
EXT-1437,23,238.61
EXT-1438,29,361.27
EXT-1439,29,160.14
EXT-1440,20,23.3
EXT-1441,46,58.43
EXT-1442,22,324.34
EXT-1443,44,400.23
EXT-1444,48,122.71
EXT-1445,12,276.4
EXT-1446,22,280.36
EXT-1447,30,116.7
EXT-1448,26,315.25
EXT-1449,12,320.6
EXT-1450,28,198.4
EXT-1451,48,307.44
EXT-1452,13,225.34
EXT-1453,28,195.03
EXT-1454,46,108.18
EXT-1455,18,376.41
EXT-1456,5,289.1
EXT-1457,35,94.29
EXT-1458,21,99.34
EXT-1459,8,131.91
EXT-1460,32,264.33
EXT-1461,41,157.39
EXT-1462,25,306.04
EXT-1463,38,58.0
EXT-1464,23,422.91
EXT-1465,40,87.09
EXT-1466,44,353.29
EXT-1467,20,459.42
EXT-1468,38,43.29
EXT-1469,9,157.28
EXT-1470,16,153.38
EXT-1471,12,187.28
EXT-1472,10,255.9
EXT-1473,27,298.62
EXT-1474,37,192.47
EXT-1475,12,243.85
EXT-1476,35,347.02
EXT-1477,42,465.42
EXT-1478,12,277.9
EXT-1479,32,145.13
EXT-1480,12,157.98
EXT-1481,29,310.09
EXT-1482,23,475.97
EXT-1483,32,69.13
EXT-1484,25,481.95
EXT-1485,33,326.88
EXT-1486,27,342.66
EXT-1487,27,355.36
EXT-1488,29,244.86
EXT-1489,6,283.13
EXT-1490,49,111.04
EXT-1491,3,138.15
EXT-1492,35,145.05
EXT-1493,50,229.2
EXT-1494,48,386.5
EXT-1495,32,275.31
EXT-1496,8,286.78
EXT-1497,18,387.78
EXT-1498,24,271.48
EXT-1499,49,21.76
EXT-1500,47,221.24
EXT-1501,14,494.9
EXT-1502,7,368.26
EXT-1503,42,375.92
EXT-1504,20,437.53
EXT-1505,3,225.42
EXT-1506,23,431.24
EXT-1507,6,220.1
EXT-1508,8,388.04
EXT-1509,16,105.73
EXT-1510,48,294.37
EXT-1511,23,430.66
EXT-1512,40,316.75
EXT-1513,11,308.46
EXT-1514,14,406.95
EXT-1515,4,285.47
EXT-1516,35,141.26
EXT-1517,35,85.02
EXT-1518,46,147.02
EXT-1519,37,134.4
EXT-1520,33,492.76
EXT-1521,44,407.78
EXT-1522,9,481.42
EXT-1523,27,459.47
EXT-1524,18,433.66
EXT-1525,9,351.01
EXT-1526,9,125.59
EXT-1527,46,161.73
EXT-1528,16,380.98
EXT-1529,44,196.96
EXT-1530,10,289.14
EXT-1531,18,314.28
EXT-1532,25,226.54
EXT-1533,41,397.5
EXT-1534,50,47.45
EXT-1535,33,375.15
EXT-1536,45,468.23
EXT-1537,24,227.89
EXT-1538,32,164.32
